number,value,params_atr_period,params_avoid_strong_trend,params_bb_dev,params_bb_period,params_reentry_cooldown_bars,params_rsi_exit,params_rsi_oversold,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_type,params_take_profit_atr_mult,params_take_profit_pct,params_take_profit_type,params_trend_long_period,params_use_invalidation,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
215,-1.0,18.0,True,3.0,10.0,6.0,55.0,20.0,30.0,3.5,,3.5,,,280.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 280, 'avoid_strong_trend': True, 'rsi_period': 30, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 18, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
216,-1.0,18.0,True,3.0,10.0,6.0,50.0,20.0,30.0,2.5,,5.0,,,120.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 120, 'avoid_strong_trend': True, 'rsi_period': 30, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 10, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
217,-1.0,18.0,False,2.25,10.0,10.0,55.0,20.0,28.0,2.5,,3.5,,,120.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 28, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
218,-1.0,18.0,False,2.25,10.0,10.0,55.0,20.0,20.0,3.5,,3.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 18, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
219,-7.099574988845353,16.0,False,2.25,10.0,10.0,55.0,40.0,20.0,2.5,,3.5,,,120.0,False,-8.623816410397806e-07,9976.527690929192,10000.0,6.0,0.46731864537637713,-23.47230907080848,-0.0023472309070808883,-7.099574988845353,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 40, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 16, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",-0.002349989971833402,11.0,5.0
220,-7.2027315518537645,16.0,False,2.25,10.0,10.0,55.0,40.0,20.0,3.5,,3.5,,,120.0,False,-6.094469878646209e-07,9983.406352287046,10000.0,4.0,0.46699816208498257,-16.593647712954407,-0.0016593647712954684,-7.2027315518537645,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 40, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 16, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",-0.001660743041931092,11.0,7.0
221,-1.0,18.0,False,2.25,10.0,10.0,55.0,20.0,20.0,2.5,,3.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 18, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
222,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,28.0,2.5,,5.0,,,150.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 150, 'avoid_strong_trend': False, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
223,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,22.0,2.5,,5.0,,,250.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 250, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
224,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,22.0,2.5,,5.0,,,160.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 160, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
225,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,22.0,2.5,,5.0,,,250.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 250, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
226,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,22.0,2.5,,5.0,,,150.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 150, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
227,-1.0,20.0,False,2.25,10.0,6.0,55.0,25.0,22.0,2.5,,5.0,,,150.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 150, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
228,-1.0,20.0,False,2.25,10.0,10.0,55.0,25.0,22.0,2.5,,5.0,,,150.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 150, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
229,-1.0,20.0,False,2.25,10.0,10.0,50.0,25.0,22.0,4.0,,4.5,,,290.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
230,-1.0,20.0,False,2.25,10.0,10.0,50.0,25.0,22.0,4.0,,4.5,,,160.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 160, 'avoid_strong_trend': False, 'rsi_period': 22, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 10, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 20, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
231,-1.0,12.0,False,3.0,30.0,6.0,50.0,25.0,20.0,4.0,,4.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
232,-1.0,12.0,False,3.0,30.0,6.0,50.0,25.0,20.0,4.0,,4.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
233,-1.0,12.0,False,3.0,30.0,6.0,50.0,25.0,20.0,4.0,,4.5,,,240.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 6, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
234,-1.0,12.0,False,3.0,30.0,9.0,50.0,20.0,20.0,4.0,,4.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
235,-1.0,12.0,False,3.0,30.0,4.0,50.0,20.0,20.0,4.0,,4.5,,,140.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 140, 'avoid_strong_trend': False, 'rsi_period': 20, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 4, 'atr_period': 12, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
236,-1.0,12.0,False,3.0,30.0,2.0,50.0,20.0,26.0,1.5,,4.5,,,110.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 2, 'atr_period': 12, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
237,-1.0,22.0,False,2.0,20.0,9.0,55.0,25.0,26.0,1.5,,4.0,,,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
238,-4.9299967263833055,22.0,False,2.0,20.0,9.0,55.0,25.0,18.0,1.5,,4.0,,,180.0,False,2.425177200080218e-06,10066.304929025137,10000.0,0.0,0.1767798798665307,66.30492902513652,0.006630492902513607,-4.9299967263833055,"{'trend_long_period': 180, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 25, 'rsi_exit': 55, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.006608607870218593,1.0,1.0
239,-1.0,26.0,False,2.0,20.0,9.0,60.0,20.0,18.0,1.5,,4.0,,,110.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 26, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
240,-1.0,30.0,False,2.0,20.0,9.0,60.0,20.0,18.0,1.5,,4.0,,,110.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 18, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 30, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
241,-4.9299967263833055,22.0,True,2.0,20.0,9.0,60.0,25.0,18.0,1.5,,4.0,,,110.0,True,2.425177200080218e-06,10066.304929025137,10000.0,0.0,0.1767798798665307,66.30492902513652,0.006630492902513607,-4.9299967263833055,"{'trend_long_period': 110, 'avoid_strong_trend': True, 'rsi_period': 18, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.006608607870218593,1.0,1.0
242,-1.0,22.0,True,2.0,20.0,9.0,60.0,25.0,18.0,1.5,,4.0,,,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 18, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 20, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 1.5, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
243,-1.0,24.0,True,2.75,15.0,5.0,50.0,20.0,12.0,4.0,,3.0,,,290.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
244,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,2.0,,3.0,,,230.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 230, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
245,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,2.0,,3.0,,,230.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 230, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
246,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,2.0,,3.0,,,290.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
247,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,2.0,,3.0,,,240.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 240, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
248,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,4.0,,3.5,,,240.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 240, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
249,-1.0,26.0,True,2.75,15.0,5.0,50.0,20.0,12.0,2.0,,3.0,,,240.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 240, 'avoid_strong_trend': True, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 26, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
250,-274.1101117027582,24.0,True,2.75,15.0,5.0,50.0,20.0,8.0,2.0,,3.0,,,230.0,False,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 230, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 5, 'atr_period': 24, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
251,-274.1101117027582,26.0,True,2.75,15.0,8.0,50.0,20.0,8.0,2.0,,3.5,,,250.0,True,4.651284054308413e-08,10001.267555232826,10000.0,0.0,0.019106784562305804,1.2675552328255435,0.00012675552328245132,-274.1101117027582,"{'trend_long_period': 250, 'avoid_strong_trend': True, 'rsi_period': 8, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 26, 'stop_loss_atr_mult': 2.0, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00012674749047990425,1.0,1.0
252,-1.0,30.0,False,1.75,25.0,7.0,45.0,25.0,26.0,3.0,,2.0,,,200.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 200, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 30, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 2.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
253,-1.0,30.0,False,1.75,25.0,7.0,45.0,25.0,26.0,3.0,,2.0,,,100.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 100, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 30, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 2.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
254,-1.0,30.0,False,1.75,25.0,7.0,45.0,25.0,26.0,3.0,,2.0,,,200.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 200, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 30, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 2.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
255,-1.0,30.0,False,1.75,25.0,7.0,45.0,25.0,26.0,3.0,,2.0,,,100.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 100, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 30, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 2.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
256,-1.0,30.0,False,1.75,25.0,7.0,45.0,25.0,26.0,3.0,,2.0,,,200.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 200, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 1.75, 'use_invalidation': True, 'reentry_cooldown_bars': 7, 'atr_period': 30, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 2.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
